team_name,category,model,livery,championship_names,livery_id,model_folder
Optimum Motorsport,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #25,GT World Challenge Europe,53,mclaren_720s_gt3_evo
Rutronik Racing,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #25,GT World Challenge Sprint,53,mclaren_720s_gt3_evo
Garage 59,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #32,World Endurance Championship,54,mclaren_720s_gt3_evo
Craft-Bamboo Racing,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #32,Intercontinental GT Challenge,54,mclaren_720s_gt3_evo
Optimum Motorsport,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #32,GT World Challenge Europe,54,mclaren_720s_gt3_evo
Rutronik Racing,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #32,GT World Challenge Sprint,54,mclaren_720s_gt3_evo
Privateer,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #97,Mini Challenge,73,mini_cooper
Privateer,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #99,Mini Challenge,74,mini_cooper
Elite Motorsport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #53,Ginetta Junior Championship UK,67,ginetta_g40_cup
Pace Performance,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #58,Ginetta Junior Championship UK,68,ginetta_g40_cup
CMR,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #3,GT Revival Series,51,dodge_viper_gts_r
Sainteloc Racing,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #9,GT Revival Series,52,dodge_viper_gts_r
Arise Racing GT,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #78 (IMSA 2024),Intercontinental GT Challenge,54,lamborghini_huracan_gt3_evo2
JMF Motorsports,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #78 (IMSA 2024),GT World Challenge America,54,lamborghini_huracan_gt3_evo2
Arise Racing GT,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #19 (IMSA 2024),Intercontinental GT Challenge,51,lamborghini_huracan_gt3_evo2
RS1,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #19 (IMSA 2024),GT World Challenge America,51,lamborghini_huracan_gt3_evo2
Acura Meyer Shank Racing,LMDh,Lamborghini SC63,Lamborghini SC63 #63 (IMSA 2024),IMSA WeatherTech SportsCar Championship,51,lamborghini_sc63
Acura Meyer Shank Racing,LMDh,Lamborghini SC63,Lamborghini SC63 #64,IMSA WeatherTech SportsCar Championship,52,lamborghini_sc63
Bryan Herta Autosport with PR1/Mathiasen,LMP2,Ligier JS P217,Ligier JS P217 #61,IMSA WeatherTech SportsCar Championship,58,ligier_js_p217
Inter Europol Competition,LMP2,Oreca 07,Oreca 07 #52 (IMSA 2024),IMSA WeatherTech SportsCar Championship,58,oreca_07
Shopify Racing powered by TWOth,P1Gen2,Sigma P1 G5,Sigma P1 G5 #5,IMSA VP Racing SportsCar Challenge,52,sigma_p1_g5
Shopify Racing powered by TWOth,P1Gen2,Sigma P1 G5,Sigma P1 G5 #85,IMSA VP Racing SportsCar Challenge,54,sigma_p1_g5
RVA Graphics Motorsports by Speed Syndicate,P4,MCR S2000,MCR S2000 #42 - S.de Boer Skin,Radical Cup North America,77,mcr2000
RVA Graphics Motorsports by Speed Syndicate,P4,MCR S2000,MCR S2000 #8,Radical Cup North America,56,mcr2000
Vasser Sullivan Racing,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #9 (IMSA 2024),IMSA WeatherTech SportsCar Championship,51,mclaren_720s_gt3_evo
Turner Motorsport,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #9 (IMSA 2024),GT World Challenge America,51,mclaren_720s_gt3_evo
Beechdean Motorsport,GT3_Gen2,McLaren 720S GT3 Evo,McLaren 720S GT3 Evo #9 (IMSA 2024),British GT Championship,51,mclaren_720s_gt3_evo
Ford Racing,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #10,IMSA WeatherTech SportsCar Championship,55,bmw_m4_gt3
Wright Motorsports,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #10,GT World Challenge America,55,bmw_m4_gt3
Paddock Motorsport,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #10,British GT Championship,55,bmw_m4_gt3
Turner Motorsport,GT4,Aston Martin Vantage GT4 Evo,AMR Vantage GT4 Evo #301,IMSA Michelin Pilot Challenge,51,aston_martin_vantage_gt4_evo
P1 Motor Club x Murillo Racing,GT4,Aston Martin Vantage GT4 Evo,AMR Vantage GT4 Evo #302,IMSA Michelin Pilot Challenge,52,aston_martin_vantage_gt4_evo
Toney Driver Development,P1Gen2,Ginetta G58 Gen2,Ginetta G58 Gen2 #20,IMSA VP Racing SportsCar Challenge,52,ginetta_g58_gen2
Toney Driver Development,P1Gen2,Ginetta G58 Gen2,Ginetta G58 Gen2 #21,IMSA VP Racing SportsCar Challenge,53,ginetta_g58_gen2
RVA Graphics Motorsports by Speed Syndicate,P4,MCR S2000,MCR S2000 #11,Radical Cup North America,59,mcr2000
Hollingshead Performance,P4,MCR S2000,MCR S2000 #12,Radical Cup North America,60,mcr2000
Verstappen.com Racing,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #7,Intercontinental GT Challenge,54,bmw_m4_gt3
Wright Motorsports,GT3_Gen2,BMW M4 GT3,BMW M4 GT3 #7,GT World Challenge America,54,bmw_m4_gt3
Verstappen.com Racing,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #80 (IMSA 2024),Intercontinental GT Challenge,54,mercedes_amg_gt3_evo
GMG Racing,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #80 (IMSA 2024),GT World Challenge America,54,mercedes_amg_gt3_evo
BMW M Team WRT,LMDh,BMW M Hybrid V8,BMW M Hybrid V8 #24 (IMSA 2024),IMSA WeatherTech SportsCar Championship,51,bmw_m_hybrid_v8
BMW M Team WRT,LMDh,BMW M Hybrid V8,BMW M Hybrid V8 #25 (IMSA 2024),IMSA WeatherTech SportsCar Championship,52,bmw_m_hybrid_v8
CrowdStrike Racing by APR,LMP2,Oreca 07,Oreca 07 #04 (IMSA 2024),IMSA WeatherTech SportsCar Championship,52,oreca_07
Intersport Racing,LMP2,Ligier JS P217,Ligier JS P217 #44,IMSA WeatherTech SportsCar Championship,56,ligier_js_p217
Forte Racing,P1Gen2,MetalMoro AJR Gen2 Chevrolet,MM AJR Chev Gen2 #55,IMSA VP Racing SportsCar Challenge,52,metalmoro_ajr_gen2_chevy
Forte Racing,P1Gen2,MetalMoro AJR Gen2 Chevrolet,MM AJR Chev Gen2 #232,IMSA VP Racing SportsCar Challenge,54,metalmoro_ajr_gen2_chevy
XONINE Racing,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #86,Lamborghini Super Trofeo North America,73,lamborghini_huracan_supertrofeo_evo2
XONINE Racing,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #88,Lamborghini Super Trofeo North America,74,lamborghini_huracan_supertrofeo_evo2
Dream Machine @ Eagles Canyon,P4,MCR S2000,MCR S2000 #5,Radical Cup North America,54,mcr2000
Dream Machine @ Eagles Canyon,P4,MCR S2000,MCR S2000 #6,Radical Cup North America,55,mcr2000
Elite Motorsport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #02,Ginetta Junior Championship North America,52,ginetta_g40_cup
E3 Sport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #05,Ginetta Junior Championship North America,53,ginetta_g40_cup
Dream Machine @ Eagles Canyon,P4,MCR S2000,MCR S2000 #25,Radical Cup North America,70,mcr2000
Dream Machine @ Eagles Canyon,P4,MCR S2000,MCR S2000 #26,Radical Cup North America,71,mcr2000
JTR,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #96,Porsche Carrera Cup UK,60,porsche_991_gt3
Graves Motorsport,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #97,Porsche Carrera Cup UK,61,porsche_991_gt3
Lawrence Davey Racing,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #22,Mini Challenge,61,mini_cooper
Privateer,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #26,Mini Challenge,62,mini_cooper
Project R,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #27,Ginetta Junior Championship UK,59,ginetta_g40_cup
Elite Motorsport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #28,Ginetta Junior Championship UK,60,ginetta_g40_cup
Sainteloc Racing,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #61,GT Revival Series,53,maserati_mc12_gt1
Classic & Speed,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #66,GT Revival Series,54,maserati_mc12_gt1
AF Corse,GT3_Gen2,Aston Martin Vantage GT3 Evo,AMR Vantage GT3 Evo #98,Intercontinental GT Challenge,57,aston_martin_vantage_gt3_evo
Team WRT,GT3_Gen2,Aston Martin Vantage GT3 Evo,AMR Vantage GT3 Evo #98,GT World Challenge Europe,57,aston_martin_vantage_gt3_evo
Verstappen.com Racing,GT3_Gen2,Aston Martin Vantage GT3 Evo,AMR Vantage GT3 Evo #98,GT World Challenge Sprint,57,aston_martin_vantage_gt3_evo
Chouest Povoledo Racing,GT3_Gen2,Aston Martin Vantage GT3 Evo,AMR Vantage GT3 Evo #98,GT World Challenge America,57,aston_martin_vantage_gt3_evo
AF Corse,GT3_Gen2,Aston Martin Vantage GT3 Evo,AMR Vantage GT3 Evo #999,Intercontinental GT Challenge,58,aston_martin_vantage_gt3_evo
Team WRT,GT3_Gen2,Aston Martin Vantage GT3 Evo,AMR Vantage GT3 Evo #999,GT World Challenge Europe,58,aston_martin_vantage_gt3_evo
Verstappen.com Racing,GT3_Gen2,Aston Martin Vantage GT3 Evo,AMR Vantage GT3 Evo #999,GT World Challenge Sprint,58,aston_martin_vantage_gt3_evo
Chicago Performance and Tuning,GT3_Gen2,Aston Martin Vantage GT3 Evo,AMR Vantage GT3 Evo #999,GT World Challenge America,58,aston_martin_vantage_gt3_evo
BWT Lechner Racing,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #55,Porsche Carrera Supercup,56,porsche_991_gt3
Kellymoss,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #55,Porsche Carrera Cup North America,56,porsche_991_gt3
Team Parker Racing,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #55,Porsche Carrera Cup UK,56,porsche_991_gt3
Target Competition,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #94,Porsche Carrera Supercup,60,porsche_991_gt3_2
CSM,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #94,Porsche Carrera Cup North America,60,porsche_991_gt3_2
JTR,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #94,Porsche Carrera Cup UK,60,porsche_991_gt3_2
BGB Motorsports,GT4,Porsche Cayman GT4 Clubsport MR,Porsche Cayman GT4 CS MR #100,IMSA Michelin Pilot Challenge,51,porsche_cayman_gt4cs
Stephen Cameron Racing,GT4,Porsche Cayman GT4 Clubsport MR,Porsche Cayman GT4 CS MR #100,IMSA VP Racing SportsCar Challenge,51,porsche_cayman_gt4cs
Optimum Motorsport,GT4,Porsche Cayman GT4 Clubsport MR,Porsche Cayman GT4 CS MR #100,British GT Championship,51,porsche_cayman_gt4cs
McCumbee McAleer Racing,GT4,Porsche Cayman GT4 Clubsport MR,Porsche Cayman GT4 CS MR #101,IMSA Michelin Pilot Challenge,52,porsche_cayman_gt4cs
Mad Joker Racing,GT4,Porsche Cayman GT4 Clubsport MR,Porsche Cayman GT4 CS MR #101,IMSA VP Racing SportsCar Challenge,52,porsche_cayman_gt4cs
WSR Flexifly,GT4,Porsche Cayman GT4 Clubsport MR,Porsche Cayman GT4 CS MR #101,British GT Championship,52,porsche_cayman_gt4cs
Toyota Racing,LMDh,Porsche 963,Porsche 963 #7 (IMSA 2024),World Endurance Championship,53,porsche_963_gtp
Toyota Racing,LMDh,Porsche 963,Porsche 963 #85 (IMSA 2024),World Endurance Championship,54,porsche_963_gtp
Proton Competition,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #77 (IMSA 2024),World Endurance Championship,52,porsche_992_gt3r
AF Corse,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #77 (IMSA 2024),Intercontinental GT Challenge,52,porsche_992_gt3r
GetSpeed,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #77 (IMSA 2024),GT World Challenge Europe,52,porsche_992_gt3r
Team Advan x HRT,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #77 (IMSA 2024),Nürburgring Langstrecken-Serie,52,porsche_992_gt3r
Proton Competition,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #92 (IMSA 2024),World Endurance Championship,54,porsche_992_gt3r
AF Corse,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #92 (IMSA 2024),Intercontinental GT Challenge,54,porsche_992_gt3r
GetSpeed,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #92 (IMSA 2024),GT World Challenge Europe,54,porsche_992_gt3r
Dinamic GT,GT3_Gen2,Porsche 992 GT3 R,Porsche 992 GT3 R #92 (IMSA 2024),Nürburgring Langstrecken-Serie,54,porsche_992_gt3r
Plusline Motorsport,GT4,Porsche Cayman GT4 Clubsport MR,Porsche Cayman GT4 CS MR #102,Nürburgring Langstrecken-Serie,53,porsche_cayman_gt4cs
W&S Motorsport,GT4,Porsche Cayman GT4 Clubsport MR,Porsche Cayman GT4 CS MR #104,Nürburgring Langstrecken-Serie,54,porsche_cayman_gt4cs
BWT Lechner Racing,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #911,Porsche Carrera Supercup,51,porsche_991_gt3
ACI Motorsports,Carrera Cup,Porsche 911 GT3 Cup 3.8,Porsche 911 GT3 Cup 3.8 #911,Porsche Carrera Cup North America,51,porsche_991_gt3
Ombra Racing,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #911,Porsche Carrera Supercup,51,porsche_991_gt3_2
ACI Motorsports,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #911,Porsche Carrera Cup North America,51,porsche_991_gt3_2
Boutsen VDS,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #87,GT World Challenge Europe,54,audi_r8_lms_gt3_evo2
AF Corse,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #87,GT World Challenge Sprint,54,audi_r8_lms_gt3_evo2
Dinamic GT,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #87,Nürburgring Langstrecken-Serie,54,audi_r8_lms_gt3_evo2
Boutsen VDS,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #28,GT World Challenge Europe,52,audi_r8_lms_gt3_evo2
AF Corse,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #28,GT World Challenge Sprint,52,audi_r8_lms_gt3_evo2
Paul Motorsport,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #28,Nürburgring Langstrecken-Serie,52,audi_r8_lms_gt3_evo2
W&S Motorsport,GT4,Audi R8 LMS GT4,Audi R8 LMS GT4 #15,Nürburgring Langstrecken-Serie,53,audi_r8_lms_gt4
Smyrlis Racing,GT4,Audi R8 LMS GT4,Audi R8 LMS GT4 #24,Nürburgring Langstrecken-Serie,55,audi_r8_lms_gt4
Auto Technic Racing,GT4,Audi R8 LMS GT4,Audi R8 LMS GT4 #20,IMSA VP Racing SportsCar Challenge,54,audi_r8_lms_gt4
Mahiki Racing,GT4,Audi R8 LMS GT4,Audi R8 LMS GT4 #20,British GT Championship,54,audi_r8_lms_gt4
Czabok-Simpson Motorsport,GT4,Audi R8 LMS GT4,Audi R8 LMS GT4 #24,IMSA VP Racing SportsCar Challenge,55,audi_r8_lms_gt4
Innovation Racing,GT4,Audi R8 LMS GT4,Audi R8 LMS GT4 #24,British GT Championship,55,audi_r8_lms_gt4
Speed Motorsports Management,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #7,GT Revival Series,53,corvette_c5r
Nourry Competition,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #50,GT Revival Series,54,corvette_c5r
Scuderia Praha,GT2_05,Milano GT36,Milano GT36 #00,Ferrari Challenge Europe,62,milano_gt36
Lake Forest Sportscars,GT2_05,Milano GT36,Milano GT36 #00,Ferrari Challenge North America,62,milano_gt36
Grasser Racing Team,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #19 (IMSA 2024),GT World Challenge Europe,51,lamborghini_huracan_gt3_evo2
Winward Racing,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #19 (IMSA 2024),GT World Challenge Sprint,51,lamborghini_huracan_gt3_evo2
Paul Motorsport,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #19 (IMSA 2024),Nürburgring Langstrecken-Serie,51,lamborghini_huracan_gt3_evo2
Grasser Racing Team,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #78 (IMSA 2024),GT World Challenge Europe,54,lamborghini_huracan_gt3_evo2
Winward Racing,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #78 (IMSA 2024),GT World Challenge Sprint,54,lamborghini_huracan_gt3_evo2
Scherer Sport PHX,GT3_Gen2,Lamborghini Huracan GT3 EVO2,Lamborghini Huracan GT3 EVO2 #78 (IMSA 2024),Nürburgring Langstrecken-Serie,54,lamborghini_huracan_gt3_evo2
Cerny Motorsport,GT4,Aston Martin Vantage GT4 Evo,AMR Vantage GT4 Evo #301,Nürburgring Langstrecken-Serie,51,aston_martin_vantage_gt4_evo
Cerny Motorsport,GT4,Aston Martin Vantage GT4 Evo,AMR Vantage GT4 Evo #302,Nürburgring Langstrecken-Serie,52,aston_martin_vantage_gt4_evo
Motor Service,GT2_05,Milano GT36,Milano GT36 #12,Ferrari Challenge Europe,51,milano_gt36
Ferrari of Ontario,GT2_05,Milano GT36,Milano GT36 #12,Ferrari Challenge North America,51,milano_gt36
XONINE Racing,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #1,Lamborghini Super Trofeo North America,51,lamborghini_huracan_supertrofeo_evo2
Boutsen VDS,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #1,Lamborghini Super Trofeo Europe,51,lamborghini_huracan_supertrofeo_evo2
Alliance Racing,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #4,Lamborghini Super Trofeo North America,52,lamborghini_huracan_supertrofeo_evo2
ART-Line,Super Trofeo,Lamborghini Huracan Super Trofeo EVO2,Lamborghini Huracan Super Trofeo EVO2 #4,Lamborghini Super Trofeo Europe,52,lamborghini_huracan_supertrofeo_evo2
Caumes Armatures Bourgoin,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #72,GT Revival Series,55,maserati_mc12_gt1
Caumes Armatures Bourgoin,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #86,GT Revival Series,56,maserati_mc12_gt1
TDS Racing,LMP2,Oreca 07,Oreca 07 #11 (IMSA 2024),IMSA WeatherTech SportsCar Championship,54,oreca_07
United Autosports USA,LMP2,Oreca 07,Oreca 07 #2 (IMSA 2024),IMSA WeatherTech SportsCar Championship,51,oreca_07
Stephen Cameron Racing,GT4,Chevrolet Camaro GT4.R,Camaro GT4.R #49,IMSA Michelin Pilot Challenge,51,camaro_gt4r
Stephen Cameron Racing,GT4,Chevrolet Camaro GT4.R,Camaro GT4.R #53,IMSA Michelin Pilot Challenge,52,camaro_gt4r
Gebhardt Motorsport,P1Gen2,Ligier JS P320,Ligier JS P320 #15,IMSA VP Racing SportsCar Challenge,53,ligier_js_p320
Gebhardt Motorsport,P1Gen2,Ligier JS P320,Ligier JS P320 #33,IMSA VP Racing SportsCar Challenge,54,ligier_js_p320
Dream Machine @ Eagles Canyon,P4,MCR S2000,MCR S2000 #1,Radical Cup North America,51,mcr2000
Dream Machine @ Eagles Canyon,P4,MCR S2000,MCR S2000 #27 - A.Tobin Skin,Radical Cup North America,72,mcr2000
Heart of Racing Team,GT3_Gen2,Chevrolet Corvette Z06 GT3.R,Chevrolet Corvette Z06 GT3.R #4 (IMSA 2024),IMSA WeatherTech SportsCar Championship,52,corvette_z06_gt3r
Archangel Motorsports,GT3_Gen2,Chevrolet Corvette Z06 GT3.R,Chevrolet Corvette Z06 GT3.R #4 (IMSA 2024),GT World Challenge America,52,corvette_z06_gt3r
AF Corse USA,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #87,IMSA WeatherTech SportsCar Championship,54,audi_r8_lms_gt3_evo2
Rebel Rock Racing,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #87,GT World Challenge America,54,audi_r8_lms_gt3_evo2
Algarve Pro Racing,LMP2_Gen1,Ligier JS P217,Ligier JS P217 #45,European Le Mans Series,53,ligier_js_p217
Peugeot TotalEnergies,LMDh,Alpine A424,Alpine A424 #38,World Endurance Championship,53,alpine_a424
Peugeot TotalEnergies,LMDh,Alpine A424,Alpine A424 #39,World Endurance Championship,54,alpine_a424
Iron Lynx,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #01,World Endurance Championship,55,mercedes_amg_gt3_evo
Winward Racing,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #01,Intercontinental GT Challenge,55,mercedes_amg_gt3_evo
Winward Racing,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #01,GT World Challenge Europe,55,mercedes_amg_gt3_evo
Scherer Sport PHX,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #01,Nürburgring Langstrecken-Serie,55,mercedes_amg_gt3_evo
Iron Lynx,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #70,World Endurance Championship,56,mercedes_amg_gt3_evo
Winward Racing,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #70,Intercontinental GT Challenge,56,mercedes_amg_gt3_evo
Winward Racing,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #70,GT World Challenge Europe,56,mercedes_amg_gt3_evo
Juta Racing,GT3_Gen2,Mercedes-AMG GT3 Evo,Mercedes-AMG GT3 Evo #70,Nürburgring Langstrecken-Serie,56,mercedes_amg_gt3_evo
Cerny Motorsport,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #31,Nürburgring Langstrecken-Serie,51,mercedes_amg_gt4
Cerny Motorsport,GT4,Mercedes-AMG GT4,Mercedes-AMG GT4 #33,Nürburgring Langstrecken-Serie,52,mercedes_amg_gt4
GetSpeed,GT3,Mercedes-AMG GT3,Mercedes-AMG GT3 #01,Michelin Le Mans Cup,51,mercedes_amg_gt3
Iron Lynx,GT3,Mercedes-AMG GT3,Mercedes-AMG GT3 #01,European Le Mans Series,51,mercedes_amg_gt3
GetSpeed,GT3,Mercedes-AMG GT3,Mercedes-AMG GT3 #09,Michelin Le Mans Cup,52,mercedes_amg_gt3
Proton Competition,GT3,Mercedes-AMG GT3,Mercedes-AMG GT3 #09,European Le Mans Series,52,mercedes_amg_gt3
Project R,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #27,Ginetta Junior Championship Europe,59,ginetta_g40_cup
Elite Motorsport,G40Cup,Ginetta G40 Cup,Ginetta G40 Cup #28,Ginetta Junior Championship Europe,60,ginetta_g40_cup
Switch Racing,P4,MCR S2000,MCR S2000 #13,Radical Cup Europe,61,mcr2000
ANS Motorsport,P4,MCR S2000,MCR S2000 #14,Radical Cup Europe,62,mcr2000
Spark Motorsport,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #12,GT Revival Series,53,dodge_viper_gts_r
Lionspeed GP,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #32,GT Revival Series,54,dodge_viper_gts_r
Sovereign GT Stable,P1Gen2,MetalMoro AJR Gen2 Honda,MM AJR Honda Gen2 #30,European Le Mans Series,53,metalmoro_ajr_gen2_honda
Sovereign GT Stable,P1Gen2,MetalMoro AJR Gen2 Honda,MM AJR Honda Gen2 #52,European Le Mans Series,54,metalmoro_ajr_gen2_honda
Madpanda Motorsport,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #99,GT World Challenge Europe,55,audi_r8_lms_gt3_evo2
Rodin Motorsport,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #99,British GT Championship,55,audi_r8_lms_gt3_evo2
Juta Racing,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #99,Nürburgring Langstrecken-Serie,55,audi_r8_lms_gt3_evo2
Madpanda Motorsport,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #181,GT World Challenge Europe,56,audi_r8_lms_gt3_evo2
Century Motorsport,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #181,British GT Championship,56,audi_r8_lms_gt3_evo2
Haupt Racing Team,GT3_Gen2,Audi R8 LMS GT3 evo II,Audi R8 LMS GT3 evo II #181,Nürburgring Langstrecken-Serie,56,audi_r8_lms_gt3_evo2
Plusline Motorsport,GT4,Ginetta G55 GT4,Ginetta G55 GT4 #13,Nürburgring Langstrecken-Serie,52,ginetta_g55_gt4_2
Plusline Motorsport,GT4,Ginetta G55 GT4,Ginetta G55 GT4 #19,Nürburgring Langstrecken-Serie,53,ginetta_g55_gt4_2
Century Motorsport,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #20,Porsche Carrera Cup UK,55,porsche_991_gt3_2
Century Motorsport,Carrera Cup,Porsche 911 GT3 Cup 4.0,Porsche 911 GT3 Cup 4.0 #29,Porsche Carrera Cup UK,56,porsche_991_gt3_2
RTS Motorsport,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #15,Mini Challenge,59,mini_cooper
Bryan Herta Autosport with PR1/Mathiasen,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #15,IMSA Michelin Pilot Challenge,59,mini_cooper
Privateer,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #17,Mini Challenge,60,mini_cooper
Bryan Herta Autosport with PR1/Mathiasen,MiniChallenge,MINI Cooper JCW,MINI Cooper JCW #17,IMSA Michelin Pilot Challenge,60,mini_cooper
